date,race_name,race_number,race_place,rug,dog_name,dog_trainer,time,mgn,split,inRun,wgt,sire,dam,sp
2016-01-22,hatrick/1766,10,4,4,why-oh-why,lisa-j-cole,17.76,1.70,6.89,124,24.6kg,COLLISION,HIFI-ALLEGRO,15.50
2016-01-22,hatrick/1766,10,5,8,happy-wife,lisa-j-cole,17.85,3.10,0.00,765,25.3kg,KNOCKA-NORRIS,BIGTIME-MOCHA,17.30
2016-01-22,hatrick/1766,10,6,5,sweet-as-bro,lisa-j-cole,17.97,5.10,0.00,336,29.7kg,COLLISION,TRENDY-HABIT,15.80
2016-01-22,hatrick/1766,10,7,7,nero,william-t-hodgson,17.98,5.20,0.00,887,34.6kg,SERGIO,ROMBERG-LASS,26.30
2016-01-22,hatrick/1766,10,8,2,exponential-lily,lisa-j-cole,18.03,6.10,0.00,578,32.2kg,PURE-OCTANE,ALLEGRO-LILY,9.20
2016-01-22,hatrick/1766,11,1,4,kirkham-harvey,matthew-g-roberts,30.26,0.00,5.05,12111,31.3kg,COLLEGE-CAUSEWAY,CAWBOURNE-DAVE,12.70
2016-01-22,hatrick/1766,11,2,8,zipping-jock,lisa-j-cole,30.45,3.00,0.00,87542,30.9kg,SMOOTH-FANCY,AGENT-GIBBS,2.60
2016-01-22,hatrick/1766,11,3,9,cawbourne-loch,matthew-g-roberts,30.52,4.10,0.00,35333,30.3kg,KINLOCH-BRAE,CAWBOURNE-SHINE,18.40
2016-01-22,hatrick/1766,11,4,1,double-entendre,lisa-j-cole,30.52,4.20,0.00,43224,33.8kg,ELITE-STATE,REBA-KEROMA,3.80
2016-01-22,hatrick/1766,11,5,6,cawbourne-clay,matthew-g-roberts,30.77,8.10,0.00,54455,33.3kg,RAZLDAZL-GEORGE,CAWBOURNE-SPARKY,9.30
2016-01-22,hatrick/1766,11,6,2,lady-zeena,terry-w-downey,30.79,8.40,0.00,21766,25.9kg,SERGIO,ROMBERG-LASS,4.80
2016-01-22,hatrick/1766,11,7,3,that's-king,william-t-hodgson,30.88,9.80,0.00,66677,33.1kg,BIT-CHILI,JUST-LIKE-THAT,23.20
2016-01-22,hatrick/1766,11,8,7,goodtime-mike,j-bell,31.10,13.30,0.00,78888,34.5kg,COSMIC-RUMBLE,JUST-LIKE-BEE,17.80
2016-01-22,hatrick/1766,12,1,5,speedy-beat,lisa-j-cole,17.40,0.00,6.84,111,27.9kg,KILTY-LAD,MISS-UGGBOOT,15.90
2016-01-22,hatrick/1766,12,2,8,sedgebrook-babe,frederick-w-kite,17.54,2.30,0.00,432,26.3kg,SERGIO,STATELY-BABE,19.10
2016-01-22,hatrick/1766,12,3,6,wild-effective,lisa-j-cole,17.56,2.60,0.00,223,27.5kg,MAGIC-SPRITE,BEST-PERCENTAGE,7.80
2016-01-22,hatrick/1766,12,4,2,subic-bay,lisa-j-cole,17.68,4.40,0.00,744,30.8kg,MAGIC-SPRITE,JAYDO'S-NEGLECT,1.90
2016-01-22,hatrick/1766,12,5,1,whatu-trendy,lisa-j-cole,17.94,8.60,0.00,355,26.9kg,COLLISION,TRENDY-HABIT,5.10
2016-01-22,hatrick/1766,12,6,4,mega-jet,stephen-p-maher,17.97,9.10,0.00,876,31.1kg,HALLUCINATE,OPAWA-MEGASTAR,28.40
2016-01-22,hatrick/1766,12,7,3,cranky-pants,lisa-j-cole,18.00,9.60,0.00,567,27.5kg,HUTMAKER,MUST-BE-MAGIC,9.30
2016-01-22,hatrick/1766,12,8,7,al's-girl,lana-m-pearce,18.04,10.20,0.00,688,26.4kg,STAR-CONQUEST,BIG-SAM'S-GIRL,12.30
2016-01-22,ipswich/1769,1,1,7,zabdon-vuitton,peter-ruetschi,25.47,0.00,13.85,1,30.2kg,OUTA-CREDIT,SECRET-SALLY,2.80
2016-01-22,ipswich/1769,1,2,5,you-maybe-right,dean-turley,26.00,7.50,14.14,4,31.1kg,LOCHINVAR-MARLOW,SOME-FOLKS,4.50
2016-01-22,ipswich/1769,1,3,2,alleah's-warrior,ricky-rolls,26.00,7.50,13.94,2,27.1kg,NOIR-WARRIOR,SHEZ-SO-FAST,6.80
2016-01-22,ipswich/1769,1,4,6,go-for-home,desmond-gilroy,26.10,9.00,14.23,5,31.8kg,BIT-CHILI,TREY-LEE,45.90
2016-01-22,ipswich/1769,1,5,1,maywyn-senor,robert-essex,26.11,9.25,14.13,3,33.2kg,FEAR-ZAFONIC,HANSON-NOIR,6.50
2016-01-22,ipswich/1769,1,6,3,spear-it,colin-byers,26.23,10.75,14.39,7,31.9kg,BEKIM-BALE,CELS-HONEY,4.50
2016-01-22,ipswich/1769,1,7,8,cyno-mirage,gordon-mcgahan,26.31,12.00,14.31,6,32.0kg,ALLEN-HARPER,NEPTUNIUM-SWAGE,47.00
2016-01-22,ipswich/1769,1,8,4,still-coming,amy-o'reilly,26.64,16.75,14.71,8,28.5kg,VEE-MAN-VANE,AMUS,29.00
2016-01-22,ipswich/1769,2,1,7,hassie's-hassle,robert-higgs,25.58,0.00,13.86,1,26.7kg,MAGIC-SPRITE,GARIS-GARIS,5.80
2016-01-22,ipswich/1769,2,2,1,astin's-warrior,ricky-rolls,26.00,6.00,0.00,2,32.2kg,NOIR-WARRIOR,SHEZ-SO-FAST,4.30
2016-01-22,ipswich/1769,2,3,8,rosdue-goanna,terrence-chapman,26.03,6.25,0.00,5,27.1kg,FEAR-ZAFONIC,PROMISES-PRETTY,14.20
2016-01-22,ipswich/1769,2,4,2,jack-and-jill,a-wonka,26.11,7.50,0.00,6,24.6kg,BEKIM-BALE,MISTY-BEAR,2.90
2016-01-22,ipswich/1769,2,5,6,she-maywyn,robert-essex,26.16,8.25,0.00,3,27.9kg,FEAR-ZAFONIC,HANSON-NOIR,20.10
2016-01-22,ipswich/1769,2,6,3,say-something,dean-turley,26.46,12.50,0.00,4,29.3kg,LOCHINVAR-MARLOW,SOME-FOLKS,13.80
2016-01-22,ipswich/1769,2,7,4,make-the-most,amy-o'reilly,26.62,14.75,0.00,7,31.9kg,VEE-MAN-VANE,AMUS,5.30
2016-01-22,ipswich/1769,2,8,5,party-for-two,amy-o'reilly,26.73,16.25,0.00,8,27.3kg,VEE-MAN-VANE,AMUS,21.00
2016-01-22,ipswich/1769,3,1,5,smashniak-hare,george-kadniak,25.65,0.00,13.70,1,29.4kg,COLLISION,SPLITTING-HAIRS,77.50
2016-01-22,ipswich/1769,3,2,1,hopeful-jack,george-joyce,25.67,0.25,13.80,2,29.3kg,LOCHINVAR-MARLOW,EXPECT-MORE,7.60
2016-01-22,ipswich/1769,3,3,8,dodgy-dancer,robert-higgs,25.76,1.50,13.99,4,30.0kg,SPRING-GUN,GUNNADOO-DANCER,2.70
2016-01-22,ipswich/1769,3,4,7,speedy's-mate,lawrence-meteyard,25.87,3.00,14.02,5,24.0kg,SPRING-GUN,BABE-WATCH,4.30
2016-01-22,ipswich/1769,3,5,3,benmesso,gary-holmes,26.06,5.75,14.23,7,36.3kg,FEAR-ZAFONIC,JAKEY-DEES,4.20
2016-01-22,ipswich/1769,3,6,4,interaction,gary-keep,26.12,6.50,13.92,3,30.2kg,LOCHINVAR-MARLOW,MISS-MOREISH,9.90
2016-01-22,ipswich/1769,3,7,2,raise-'em-up,amy-o'reilly,26.22,8.25,14.10,6,31.9kg,VEE-MAN-VANE,AMUS,14.00
2016-01-22,ipswich/1769,3,8,6,avoid-damage,patricia-carrington,26.29,9.25,14.32,8,34.0kg,COSMIC-CHIEF,AUNTY-JOAN,48.40
2016-01-22,ipswich/1769,4,1,7,rival-state,s-ellis,25.07,0.00,13.56,2,33.9kg,ELITE-STATE,STUBBORN-BABE,2.50
2016-01-22,ipswich/1769,4,2,8,gunner-succeed,lawrence-meteyard,25.30,3.25,13.37,1,27.8kg,SPRING-GUN,BABE-WATCH,4.40
2016-01-22,ipswich/1769,4,3,5,gumtree-kid,gary-keep,25.56,7.00,13.76,3,35.3kg,LOCHINVAR-MARLOW,MISS-MOREISH,6.90
2016-01-22,ipswich/1769,4,4,1,skittish-express,lawrence-meteyard,25.57,7.00,13.89,4,26.6kg,SPRING-GUN,BABE-WATCH,3.70
2016-01-22,ipswich/1769,4,5,4,famous-for-fun,desmond-gilroy,25.75,9.75,13.94,5,38.2kg,WW-APPLE-JAX,MYSTICAL-MANDY,22.70
2016-01-22,ipswich/1769,4,6,3,our-island-home,garry-gilbert,25.89,11.75,13.99,6,35.0kg,SPRING-GUN,FELICITY-TRICK,33.80
2016-01-22,ipswich/1769,4,7,2,galway-superstar,kevin-galloway,25.92,12.25,14.15,7,33.6kg,REGAL-BRETT,SUPERSTAR-LASSIE,30.50
2016-01-22,ipswich/1769,4,8,9,kar-blu,patricia-carrington,26.10,14.50,14.30,8,34.6kg,COSMIC-CHIEF,AUNTY-JOAN,29.70
2016-01-22,ipswich/1769,5,1,1,mitchie-madam,lawrence-meteyard,25.59,0.00,13.61,1,24.7kg,SPRING-GUN,BABE-WATCH,1.70
2016-01-22,ipswich/1769,5,2,5,miss-felix,denise-wilson,25.92,4.75,14.22,5,30.7kg,NITRO-BURST,SHAZLYN,25.10
2016-01-22,ipswich/1769,5,3,4,by-golly-molly,a-wonka,26.05,6.50,14.31,6,26.1kg,BEKIM-BALE,MISTY-BEAR,52.30
2016-01-22,ipswich/1769,5,4,3,cheeky-cheech,felicia-guymer,26.25,9.25,14.17,3,26.3kg,BLACK-ENFORCER,URBAN-MIST,11.60
2016-01-22,ipswich/1769,5,5,8,rosdue-sprite,terrence-chapman,26.33,10.50,14.18,4,24.6kg,FEAR-ZAFONIC,PROMISES-PRETTY,16.30
2016-01-22,ipswich/1769,5,6,6,manhattan-miss,darryl-trembath,26.51,13.25,14.41,7,25.6kg,MAGIC-SPRITE,ROMAN-CONQUEST,28.10
2016-01-22,ipswich/1769,5,SCR,2,funky-town,wayne-thomson,blank,blank,blank,blank,blank,blank,blank,blank
2016-01-22,ipswich/1769,5,SCR,7,smashniak-mars,george-kadniak,blank,blank,blank,blank,blank,blank,blank,blank
2016-01-22,ipswich/1769,6,1,8,don't-double-up,pamela-field,25.36,0.00,13.79,1,34.4kg,OAKS-ROAD,MERCY-RULE,8.60
2016-01-22,ipswich/1769,6,2,4,spring-raymond,colin-byers,25.64,4.00,13.97,3,30.3kg,KNOCKA-NORRIS,SPRING-EXTREME,4.10
2016-01-22,ipswich/1769,6,3,3,super-sook,michael-menken,25.70,4.75,14.03,4,33.5kg,SUPERMAN,HAYLEY-BOO,2.40
2016-01-22,ipswich/1769,6,4,7,temnick,tom-tzouvelis,25.78,6.00,13.88,2,31.2kg,DYNA-LACHLAN,SHY-SHAZONI,26.90
2016-01-22,ipswich/1769,6,5,6,social-dancer,gary-holmes,26.00,9.25,14.30,5,31.3kg,RUN'S-HOUSE,MISS-PRADA,7.10
2016-01-22,ipswich/1769,6,6,1,scar's-brother,robert-essex,26.17,11.50,14.51,7,30.7kg,LATE-SHOW-LEE,CATWALK-QUEEN,6.30
2016-01-22,ipswich/1769,6,7,2,dirty-dessa,george-kadniak,26.41,15.00,14.31,6,29.5kg,MADE-TO-SIZE,JETTA-BALE,25.30
2016-01-22,ipswich/1769,6,8,5,dooley's-fit,barry-dull,27.02,23.75,15.10,8,24.9kg,MAGIC-SPRITE,BEFITTING,31.80
2016-01-22,ipswich/1769,7,1,1,kid-shelleen,lawrence-meteyard,25.05,0.00,13.36,1,30.5kg,FEAR-ZAFONIC,BLOOD-SHOT,1.90
2016-01-22,ipswich/1769,7,2,6,oakey-park,dean-turley,25.38,4.75,13.67,2,26.7kg,OAKS-ROAD,SHE'S-THE-GOODES,7.00
2016-01-22,ipswich/1769,7,3,2,spring-dodger,colin-byers,25.60,7.75,13.78,4,29.8kg,KNOCKA-NORRIS,SPRING-EXTREME,4.40
2016-01-22,ipswich/1769,7,4,7,hectormalee,terrence-chapman,25.61,8.00,13.89,6,32.4kg,FEAR-ZAFONIC,TRINCOMALEE,21.90
2016-01-22,ipswich/1769,7,5,4,maywyn-zilch,robert-essex,25.99,13.25,13.78,3,34.9kg,TOKEN-JET,TIZZA-HYPO,10.80
2016-01-22,ipswich/1769,7,6,3,king-elliot,reginald-hazelgrove,26.01,13.75,13.84,5,34.6kg,DYNA-LACHLAN,SLICK-CANDY,22.00
2016-01-22,ipswich/1769,7,7,8,king's-gem,diane-hannon,26.03,14.00,13.93,7,26.3kg,BOGIE-KING,BOGIE-GEM,10.30
2016-01-22,ipswich/1769,8,1,3,magic-angel,paul-graham,25.10,0.00,13.49,1,31.4kg,MAGIC-SPRITE,ELITE-ANGEL,6.40
2016-01-22,ipswich/1769,8,2,7,our-magic-boy,donald-massey,25.14,0.75,13.54,2,33.9kg,MAGIC-SPRITE,KIEWA-SHOW,2.20
2016-01-22,ipswich/1769,8,3,2,crazy-vixon,joanne-price,25.36,3.75,13.81,3,29.4kg,WESTMEAD-OSPREY,VIXON-LASS,7.80
2016-01-22,ipswich/1769,8,4,6,get-involved,pamela-field,25.75,9.25,13.90,4,36.4kg,OAKS-ROAD,MERCY-RULE,23.30
2016-01-22,ipswich/1769,8,5,9,spanky's-legend,dean-turley,25.92,11.75,14.12,6,25.3kg,COSMIC-RUMBLE,SPANKY,8.90
2016-01-22,ipswich/1769,8,6,4,premier-jet,craig-hazelgrove,26.03,13.25,14.28,7,32.1kg,SPRING-GUN,SPECIAL-PREMIER,4.90
2016-01-22,ipswich/1769,8,7,10,farmor-mayhem,steven-scott,26.04,13.25,14.07,5,34.2kg,KNOCKA-NORRIS,FARMOR-SWIFT,12.00
2016-01-22,ipswich/1769,9,1,2,magical-yessam,donald-massey,25.15,0.00,13.64,1,34.4kg,MAGIC-SPRITE,KIEWA-SHOW,2.40
2016-01-22,ipswich/1769,9,2,6,snowball-bob,ian-dionysius,25.67,7.50,13.98,3,34.5kg,BANK-MANAGER,SNOWBALL-RUN,13.40
2016-01-22,ipswich/1769,9,3,1,el-capo,tom-tzouvelis,25.76,8.75,13.92,2,33.0kg,EL-GRAND-SENOR,BORGATA,2.30
2016-01-22,ipswich/1769,9,4,3,miss-jax,dean-turley,26.02,12.25,14.07,5,25.6kg,BLACK-WOLF,MISS-JAGZ,26.90
2016-01-22,ipswich/1769,9,5,8,bago-betsy,desmond-gilroy,26.08,13.25,14.08,6,30.4kg,DYNA-TRON,SMART-BETSY,14.00
2016-01-22,ipswich/1769,9,6,9,ready-to-rule,gloria-falla,26.28,16.25,14.17,8,25.2kg,COSMIC-RUMBLE,MISS-PERU,41.00
2016-01-22,ipswich/1769,9,7,7,cost-a-quid,george-evans,26.32,16.75,14.02,4,29.7kg,COSMIC-RUMBLE,KATE'S-THUNDER,9.20
2016-01-22,ipswich/1769,9,8,4,magical-girl,garry-gilbert,26.34,17.00,14.12,7,30.3kg,SPRING-GUN,FELICITY-TRICK,49.10
2016-01-22,ipswich/1769,10,1,3,inner-wisdom,gary-keep,25.25,0.00,13.51,1,32.0kg,LOCHINVAR-MARLOW,MISS-MOREISH,5.70
2016-01-22,ipswich/1769,10,2,2,charlie-sprite,dean-turley,25.36,1.50,13.68,2,36.5kg,MAGIC-SPRITE,KINGSBRAE-DUST,4.10
2016-01-22,ipswich/1769,10,3,7,heza-size-up,peter-ruetschi,25.44,2.50,13.70,3,32.2kg,DON'T-KNOCKA-HIM,UP-SIZED-DOWN,2.30
2016-01-22,ipswich/1769,10,4,8,pebble-bay,nicole-connell,25.53,4.00,13.98,5,31.1kg,FEAR-ZAFONIC,ULTRA-COOL,16.70
2016-01-22,ipswich/1769,10,5,5,cool-credit,gary-holmes,25.75,7.00,13.86,4,33.8kg,RUN'S-HOUSE,MISS-PRADA,34.20
2016-01-22,ipswich/1769,10,6,4,fear-the-recall,margaret-quarrell,25.80,7.75,14.14,8,33.3kg,FEAR-ZAFONIC,KATHY'S-RECALL,11.00
2016-01-22,ipswich/1769,10,7,1,mugged-on-tour,desmond-gilroy,25.85,8.50,14.12,7,32.9kg,SPRING-GUN,CHASE-THE-BUN,7.90
2016-01-22,ipswich/1769,10,8,6,spring-big-iron,colin-byers,25.87,8.75,14.01,6,29.2kg,SPRING-GUN,SPRING-SMILE,35.40
2016-01-22,mandurah/1768,1,1,4,daenerys-monelli,john-edwards,23.00,0.00,0.00,31,25.5kg,MAGIC-SPRITE,JOANNE-MONELLI,8.40
2016-01-22,mandurah/1768,1,2,5,loony-moony,jodie-reichard,23.08,1.00,0.00,22,32.8kg,LOCHINVAR-MARLOW,GIBBO-GOLD,2.30
2016-01-22,mandurah/1768,1,3,8,stolen-dreams,kylie-mclennan,23.11,1.50,6.76,13,28.4kg,RICKY'S-A-ROBBER,ROXY-MAC,10.20
2016-01-22,mandurah/1768,1,4,2,volantis,peter-brown,23.19,2.50,0.00,44,25.0kg,KINLOCH-BRAE,NATURAL-SAPPHIRE,3.90
2016-01-22,mandurah/1768,1,5,3,dee-black,john-iwanyk,23.28,4.00,0.00,55,28.8kg,DEE-WINTER,PHYLLIS-ELLEN,12.50
2016-01-22,mandurah/1768,1,6,1,pin-rhythm,james-rennick,23.32,4.50,0.00,77,34.7kg,PREMIER-FANTASY,LYRICAL-RUMBLE,8.70
2016-01-22,mandurah/1768,1,7,7,bella-bullet,jennifer-thompson,23.55,7.75,0.00,66,27.1kg,HUTMAKER,MUST-BE-MAGIC,31.20
2016-01-22,mandurah/1768,1,8,6,georgie-host,grant-campbell,23.55,7.75,0.00,88,32.7kg,SPRING-GUN,WINEHOUSE,17.80
2016-01-22,mandurah/1768,2,1,3,son-of-que,peter-hepple,22.84,0.00,0.00,22,31.1kg,MAGIC-SPRITE,DELAQUE,3.70
2016-01-22,mandurah/1768,2,2,4,rowdy-mac,kylie-mclennan,22.92,1.00,0.00,44,30.2kg,RICKY'S-A-ROBBER,ROXY-MAC,4.80
2016-01-22,mandurah/1768,2,3,5,kantega,phillip-worthington,23.02,2.50,0.00,55,32.5kg,HUTMAKER,KHUMBU,19.30
2016-01-22,mandurah/1768,2,4,1,patricia-keeping,terrence-erenshaw,23.03,2.50,6.66,11,28.7kg,MAGIC-SPRITE,CODY-KEEPING,2.60
2016-01-22,mandurah/1768,2,5,2,ima-kuri,ricky-walton,23.04,2.75,0.00,33,31.2kg,OAKS-ROAD,MY-MY-MACHINE,8.00
2016-01-22,mandurah/1768,2,6,7,you-for-real,ben-abercrombie,23.05,3.00,0.00,66,30.8kg,COLLISION,MISS-MARLY,14.60
2016-01-22,mandurah/1768,2,7,6,dim-delights,dwayne-jovanovic,23.16,4.50,0.00,77,30.7kg,LOCHINVAR-MARLOW,LONG-LONG-MAMA,13.40
2016-01-22,mandurah/1768,3,1,1,baracca-keeping,terrence-erenshaw,22.64,0.00,6.51,11,32.4kg,MAGIC-SPRITE,BETH-KEEPING,1.50
2016-01-22,mandurah/1768,3,2,5,red-hot-reagan,enzo-crudeli,22.72,1.00,0.00,32,30.4kg,DYNA-TRON,WHISPERING-LING,8.80
2016-01-22,mandurah/1768,3,3,2,just-an-earner,trevor-augustin,22.83,2.50,0.00,64,30.6kg,HIGH-EARNER,JUST-A-TAD,16.90
2016-01-22,mandurah/1768,3,4,7,south,ricky-valenti,23.00,5.25,0.00,53,37.5kg,ELITE-STATE,THRILLING-REIGN,6.80
2016-01-22,mandurah/1768,3,5,6,bounce-down,barry-mcpherson,23.05,5.75,0.00,46,32.4kg,LOCHINVAR-MARLOW,I'M-NOT-FOOLIN',32.40
2016-01-22,mandurah/1768,3,6,8,silent-wind,dwayne-jovanovic,23.16,7.50,0.00,77,31.3kg,SPRING-GUN,BLACK-CAT-MOAN,49.70
2016-01-22,mandurah/1768,3,7,4,hello-i'm-mordy,benjamin-maclean,23.63,14.00,0.00,25,31.2kg,BARCIA-BALE,TYPHOON-MONELLI,6.20
2016-01-22,mandurah/1768,4,1,3,romeo's-comet,paul-stuart,27.50,0.00,0.00,442,30.4kg,KINLOCH-BRAE,STARLIGHT-DELLY,6.50
2016-01-22,mandurah/1768,4,2,4,nero-bolt,nicola-minutillo,27.60,1.50,0.00,334,33.1kg,LOCHINVAR-MARLOW,LOCHINVAR-COCO,7.50
2016-01-22,mandurah/1768,4,3,2,katsuro-sahara,michael-johnston,27.70,2.75,0.00,221,29.4kg,OAKS-ROAD,UNO-EMI,3.10
2016-01-22,mandurah/1768,4,4,5,thunder-rama,john-iwanyk,28.00,7.00,0.00,113,31.4kg,HALLUCINATE,BANANARAMA,6.90
2016-01-22,mandurah/1768,4,5,6,guessed-out,lexia-isaac,28.06,8.00,0.00,555,34.1kg,OUTA-CREDIT,WEST-ON-WENDY,27.60
2016-01-22,mandurah/1768,4,6,8,winsome-mission,paul-stuart,28.06,8.00,0.00,886,33.7kg,EL-GRAND-SENOR,RAMBLIN'-RUBY,3.30
2016-01-22,mandurah/1768,4,7,7,ruby's-chapta,graham-ellis,28.11,8.75,0.00,678,25.5kg,MAGIC-SPRITE,CEEJAY-SHAMBI,27.70
2016-01-22,mandurah/1768,4,8,1,west-on-angel,christopher-halse,28.12,8.75,0.00,767,27.7kg,SMOOTH-FANCY,CASEY'S-ANGEL,17.50
2016-01-22,mandurah/1768,5,1,1,senator-monelli,david-hobby,27.55,0.00,0.00,222,33.9kg,BARCIA-BALE,SHARON-MONELLI,1.80
2016-01-22,mandurah/1768,5,2,8,mount-robson,christopher-halse,27.81,3.75,5.89,111,34.8kg,BEKIM-BALE,NOT-IN-KANSAS,8.60
2016-01-22,mandurah/1768,5,3,2,west-on-dossy,christopher-halse,27.85,4.25,0.00,554,36.6kg,OUTA-CREDIT,WEST-ON-WENDY,32.50
2016-01-22,mandurah/1768,5,4,7,incognito-mac,kylie-mclennan,28.11,8.00,0.00,345,31.0kg,RICKY'S-A-ROBBER,ROXY-MAC,41.80
2016-01-22,mandurah/1768,5,5,3,cobra-clutch,jamie-marsh,28.19,9.25,0.00,766,33.2kg,TURANZA-BALE,MINI-EMILY,8.00
2016-01-22,mandurah/1768,5,6,5,monaro-monelli,david-hobby,28.19,9.25,0.00,677,35.8kg,BARCIA-BALE,SHARON-MONELLI,12.00
2016-01-22,mandurah/1768,5,7,6,west-on-babe,christopher-halse,28.38,11.75,0.00,433,26.1kg,BARCIA-BALE,DISCO-GIRL,4.40
2016-01-22,mandurah/1768,5,8,4,deputy-chief,maxwell-julien,28.42,12.25,0.00,888,31.7kg,WHERE'S-PEDRO,MISS-SLICK,46.70
2016-01-22,mandurah/1768,6,1,6,astrophysic,paul-stuart,22.74,0.00,0.00,53,31.9kg,COSMIC-RUMBLE,RIGHT-ON-RUBY,1.50
2016-01-22,mandurah/1768,6,2,2,astronomize,paul-stuart,23.03,4.25,6.67,12,31.8kg,KINLOCH-BRAE,STARLIGHT-DELLY,7.10
2016-01-22,mandurah/1768,6,3,4,living-proof,christopher-halse,23.13,5.50,0.00,77,33.5kg,COLLIDE,CASEY'S-ANGEL,38.00
2016-01-22,mandurah/1768,6,4,1,breathing-fire,stevan-shinners,23.14,5.75,0.00,44,34.3kg,WHERE'S-PEDRO,PRETTY-MALAIKA,5.00
2016-01-22,mandurah/1768,6,5,7,full-of-beans,ben-abercrombie,23.26,7.50,0.00,36,31.7kg,COLLISION,MISS-MARLY,33.10
2016-01-22,mandurah/1768,6,6,5,horlicks,john-edwards,23.27,7.50,0.00,85,32.8kg,ELITE-STATE,KARCHADA,29.30
2016-01-22,mandurah/1768,6,7,8,empire-allen,enzo-crudeli,23.32,8.25,0.00,21,33.3kg,FEAR-ZAFONIC,DYNA-CELESTE,30.90
2016-01-22,mandurah/1768,6,8,3,queen-of-fun,lexia-isaac,23.35,8.75,0.00,68,29.8kg,KINLOCH-BRAE,ALOTTA-FUN,23.30
2016-01-22,mandurah/1768,7,1,8,snapper-red,john-edwards,22.83,0.00,6.75,11,31.8kg,ELITE-STATE,KARCHADA,6.80
2016-01-22,mandurah/1768,7,2,4,molfetta-boy,nicola-minutillo,22.96,1.75,0.00,74,32.0kg,LOCHINVAR-MARLOW,MIDNIGHT-DREAMER,7.50
2016-01-22,mandurah/1768,7,3,2,hi-five-gundi,christine-bennett,23.10,3.75,0.00,23,26.3kg,GIVE-ME-FIVE,CLOSER-TO-FINE,3.20
2016-01-22,mandurah/1768,7,4,1,franc-monelli,shane-beard,23.18,5.00,0.00,32,31.5kg,HIGH-EARNER,FANTASY-MONELLI,9.30
2016-01-22,mandurah/1768,7,5,5,rebellious-speed,wayne-beamish,23.21,5.25,0.00,85,33.1kg,KINLOCH-BRAE,HALLE,16.00
2016-01-22,mandurah/1768,7,6,6,oldmate-lara,terrence-erenshaw,23.31,6.75,0.00,46,28.8kg,RAZLDAZL-JAYFKAY,SCOTCH-BONNET,7.40
2016-01-22,mandurah/1768,7,7,3,reddington,kody-charles,23.41,8.25,0.00,57,32.5kg,MAKESHIFT(EIRE),NEXT-TOP-MODEL,9.20
2016-01-22,mandurah/1768,7,8,7,red-a-roarer,gregory-king,23.45,8.75,0.00,68,32.5kg,DASHING-CORSAIR,KALDEN-AURORA,5.70
2016-01-22,mandurah/1768,8,1,2,krugerrand,paul-stuart,27.47,0.00,5.86,111,29.7kg,COLLISION,GOLDIE-BALE,1.40
2016-01-22,mandurah/1768,8,2,4,amy-monelli,david-hobby,28.04,8.25,0.00,433,28.5kg,COSMIC-CHIEF,FANTASY-MONELLI,6.10
2016-01-22,mandurah/1768,8,3,1,west-on-flicka,christopher-halse,28.14,9.50,0.00,774,29.8kg,OUTA-CREDIT,WEST-ON-WENDY,9.50
2016-01-22,mandurah/1768,8,4,7,podrick,grant-campbell,28.21,10.50,0.00,656,25.4kg,KINLOCH-BRAE,NATURAL-SAPPHIRE,21.30
2016-01-22,mandurah/1768,8,5,3,acheron,brett-mazgaltsidis,28.27,11.50,0.00,347,31.7kg,VELOCETTE,ABBADALE-ELLE,11.70
2016-01-22,mandurah/1768,8,6,8,yackatoo-gundi,christine-bennett,28.29,11.75,0.00,222,26.4kg,VELOCETTE,CALL-ME-CATHY,21.10
2016-01-22,mandurah/1768,8,7,5,tamba-gundi,christine-bennett,28.35,12.50,0.00,565,28.7kg,BARCIA-BALE,FLYING-GUNDI,26.70
2016-01-22,mandurah/1768,9,1,3,mr.-primate,john-edwards,22.90,0.00,0.00,33,32.0kg,COLLISION,HOT-IRISH,8.40
2016-01-22,mandurah/1768,9,2,1,kakadu-magic,ricky-valenti,23.23,4.75,0.00,22,34.1kg,MAGIC-SPRITE,SKYE-SURFER,1.80
2016-01-22,mandurah/1768,9,3,4,ronray-demon,barry-mcpherson,23.24,4.75,0.00,44,31.0kg,EL-GRAND-SENOR,LITTLE-GREY,12.70
2016-01-22,mandurah/1768,9,4,8,fitz-great,enzo-crudeli,23.40,7.00,0.00,11,32.8kg,DYNA-TRON,WHISPERING-LING,12.10
2016-01-22,mandurah/1768,9,5,2,sahara-burns,michael-johnston,23.40,7.00,0.00,55,28.2kg,MAGIC-SPRITE,SHEIKHA,3.40
2016-01-22,mandurah/1768,9,6,7,game-winner,enzo-crudeli,23.53,9.00,0.00,66,29.7kg,BARCIA-BALE,KERRMINATOR,19.00
2016-01-22,mandurah/1768,10,1,1,single-fin,ben-abercrombie,22.84,0.00,0.00,42,32.6kg,COLLIDE,TAYZA,1.60
2016-01-22,mandurah/1768,10,2,5,illusive-dreama,kylie-mclennan,22.85,0.10,6.62,11,26.1kg,RICKY'S-A-ROBBER,ROXY-MAC,5.20
2016-01-22,mandurah/1768,10,3,3,marta,jennifer-thompson,23.21,5.25,0.00,23,28.4kg,FEAR-ZAFONIC,MAYCEE-ANNE,30.60
2016-01-22,mandurah/1768,10,4,4,cosmic-flame,jennifer-thompson,23.23,5.50,0.00,34,28.6kg,COSMIC-RUMBLE,COSMIC-SAPPHIRE,12.90
